text,label
You foot the bill! Attacking NFC with passive relays,cs
GIF: Generative Interpretable Faces,cs
"Deblurring Processor for Motion-Blurred Faces Based on Generative
  Adversarial Networks",cs
Automatic Inference of Minimalist Grammars using an SMT-Solver,cs
Learning to Check Contract Inconsistencies,cs
Kernel Scaling for Manifold Learning and Classification,cs
DFVS: Deep Flow Guided Scene Agnostic Image Based Visual Servoing,cs
IRO: Integrity and Reliability Enhanced Ring ORAM,cs
Reinforcement Learning with Convolutional Reservoir Computing,cs
"Higher-Order Recursion Schemes and Collapsible Pushdown Automata:
  Logical Properties",cs
Poisson-Minibatching for Gibbs Sampling with Convergence Rate Guarantees,cs
Bridging the domain gap in cross-lingual document classification,cs
Video Object Segmentation using Space-Time Memory Networks,cs
Stealthy Backdoors as Compression Artifacts,cs
Multi-dimensional Skyline Query to Find Best Shopping Mall for Customers,cs
Explicit Spatiotemporal Joint Relation Learning for Tracking Human Pose,cs
Parameterized Algorithms for Book Embedding Problems,cs
A Comprehensive Study on Deep Learning Bug Characteristics,cs
"Cross-Representation Transferability of Adversarial Attacks: From
  Spectrograms to Audio Waveforms",cs
"Fog Robotics: A Summary, Challenges and Future Scope",cs
Generating Sentences from Disentangled Syntactic and Semantic Spaces,cs
The distortion of distributed voting,cs
"Engineers Code: reusable open learning modules for engineering
  computations",cs
Authorship analysis of specialized vs diversified research output,cs
"Screen Tracking for Clinical Translation of Live Ultrasound Image
  Analysis Methods",cs
"Same, Same But Different - Recovering Neural Network Quantization Error
  Through Weight Factorization",cs
Generating and Sampling Orbits for Lifted Probabilistic Inference,cs
Multi-modal Dense Video Captioning,cs
"Decentralized On-line Task Reallocation on Parallel Computing
  Architectures with Safety-Critical Applications",cs
Relaxed Conditional Image Transfer for Semi-supervised Domain Adaptation,cs
"Entanglement-Assisted Quantum Error Correcting Codes From RS Codes and
  BCH Codes with Extension Degree 2",cs
"Edge corona product as an approach to modeling complex simplical
  networks",cs
"Architectural Middleware that Supports Building High-performance,
  Scalable, Ubiquitous, Intelligent Personal Assistants",cs
"IRC: Cross-layer design exploration of Intermittent Robust Computation
  units for IoTs",cs
Near Zero-Energy Computation Using Quantum-dot Cellular Automata,cs
Learning abstract perceptual notions: the example of space,cs
"Squashed Shifted PMI Matrix: Bridging Word Embeddings and Hyperbolic
  Spaces",cs
"Models we Can Trust: Toward a Systematic Discipline of (Agent-Based)
  Model Interpretation and Validation",cs
"Exploring and Benchmarking High Performance & Scientific Computing using
  R R HPC Packages and Lower level compiled languages A Comparative Study",cs
"A Model of Fast Concept Inference with Object-Factorized Cognitive
  Programs",cs
On the Decidability of Termination for Polynomial Loops,cs
"Detection of small changes in medical and random-dot images comparing
  self-organizing map performance to human detection",cs
"Measuring Societal Biases from Text Corpora with Smoothed First-Order
  Co-occurrence",cs
Evaluating Gender Bias in Machine Translation,cs
VGCN-BERT: Augmenting BERT with Graph Embedding for Text Classification,cs
"Double Patterns: A Usable Solution to Increase the Security of Android
  Unlock Patterns",cs
Active Area Coverage from Equilibrium,cs
"Monte Carlo Methods for Calculating Shapley-Shubik Power Index in
  Weighted Majority Games",cs
"Optimizing RRH Placement Under a Noise-Limited Point-to-Point Wireless
  Backhaul",cs
On the Existence of Algebraically Natural Proofs,cs
Energy-based Out-of-distribution Detection,cs
MoTiAC: Multi-Objective Actor-Critics for Real-Time Bidding,cs
DeepWeeds: A Multiclass Weed Species Image Dataset for Deep Learning,cs
Gen-Oja: A Two-time-scale approach for Streaming CCA,cs
Toward Neural-Network-Guided Program Synthesis and Verification,cs
"LEAFAGE: Example-based and Feature importance-based Explanationsfor
  Black-box ML models",cs
"Towards Learning of Filter-Level Heterogeneous Compression of
  Convolutional Neural Networks",cs
Simpler Partial Derandomization of PPSZ for $k$-SAT,cs
3DRegNet: A Deep Neural Network for 3D Point Registration,cs
On the semi-proper orientations of graphs,cs
"Random Dictators with a Random Referee: Constant Sample Complexity
  Mechanisms for Social Choice",cs
"Evaluating Multilingual Text Encoders for Unsupervised Cross-Lingual
  Retrieval",cs
"A comparative study on movement feature in different directions for
  micro-expression recognition",cs
Graph-based Nearest Neighbor Search: From Practice to Theory,cs
A Neural Temporal Model for Human Motion Prediction,cs
A Polynomial Time Algorithm for Learning Halfspaces with Tsybakov Noise,cs
Analyzing and Learning from User Interactions for Search Clarification,cs
"$pi_t$- Enhancing the Precision of Eye Tracking using Iris Feature
  Motion Vectors",cs
Privacy Friendly E-Ticketing For Public Transport,cs
Machine Translation Evaluation Meets Community Question Answering,cs
"Enjoy the Untrusted Cloud: A Secure, Scalable and Efficient SQL-like
  Query Framework for Outsourcing Data",cs
Learning the Structure of Auto-Encoding Recommenders,cs
"Modeling and Mitigating Errors in Belief Propagation for Distributed
  Detection",cs
Clustering via torque balance with mass and distance,cs
Axiomatizing Epistemic Logic of Friendship via Tree Sequent Calculus,cs
"Distribution oblivious, risk-aware algorithms for multi-armed bandits
  with unbounded rewards",cs
Evaluation Of Word Embeddings From Large-Scale French Web Content,cs
"On the Impact of Applying Machine Learning in the Decision-Making of
  Self-Adaptive Systems",cs
Collaborative Filtering via High-Dimensional Regression,cs
"Causal Learning by a Robot with Semantic-Episodic Memory in an Aesop's
  Fable Experiment",cs
"Whose Side are Ethics Codes On? Power, Responsibility and the Social
  Good",cs
Network Architecture Search for Domain Adaptation,cs
"Spiking neural state machine for gait frequency entrainment in a
  flexible modular robot",cs
Query Optimization Properties of Modified VBS,cs
"How fast can you update your MST? (Dynamic algorithms for cluster
  computing)",cs
Real-time Funnel Generation for Restricted Motion Planning,cs
"Universal Hinge Patterns for Folding Strips Efficiently into Any Grid
  Polyhedron",cs
Motion Prediction in Visual Object Tracking,cs
Deep Convolutional GANs for Car Image Generation,cs
Cellular Traffic Prediction with Recurrent Neural Network,cs
A Survey of Software Code Review Practices in Brazil,cs
"Empirically Accelerating Scaled Gradient Projection Using Deep Neural
  Network For Inverse Problems In Image Processing",cs
"Shop The Look: Building a Large Scale Visual Shopping System at
  Pinterest",cs
Local Policy Optimization for Trajectory-Centric Reinforcement Learning,cs
Discrete Knowledge Graph Embedding based on Discrete Optimization,cs
"Reversible Watermarking in Deep Convolutional Neural Networks for
  Integrity Authentication",cs
Seamless Variability Management With the Virtual Platform,cs
"Sampling-free Variational Inference for Neural Networks with
  Multiplicative Activation Noise",cs
"Modified Possibilistic Fuzzy C-Means Algorithm for Clustering Incomplete
  Data Sets",cs
"When Contrastive Learning Meets Active Learning: A Novel Graph Active
  Learning Paradigm with Self-Supervision",cs
"Bootstrapping Robotic Ecological Perception from a Limited Set of
  Hypotheses Through Interactive Perception",cs
"A new insight into the Position Optimization of Wave Energy Converters
  by a Hybrid Local Search",cs
Formation Control for UAVs Using a Flux Guided Approach,cs
The Internet-of-Things Meets Business Process Management: A Manifesto,cs
The Shapley Value of Tuples in Query Answering,cs
"Accurate and Reliable Forecasting using Stochastic Differential
  Equations",cs
Optimistic Exploration even with a Pessimistic Initialisation,cs
"Deep Class-Specific Affinity-Guided Convolutional Network for Multimodal
  Unpaired Image Segmentation",cs
Adversarial View-Consistent Learning for Monocular Depth Estimation,cs
Cross-Batch Memory for Embedding Learning,cs
A Game-Theoretic Approach to Covert Communications,cs
"Analysis of Automatic Annotation Suggestions for Hard Discourse-Level
  Tasks in Expert Domains",cs
Localization-aware Channel Pruning for Object Detection,cs
"Generalized DC loop current attack against the KLJN secure key exchange
  scheme",cs
"A General Approach for Using Deep Neural Network for Digital
  Watermarking",cs
"The Emergence of Adversarial Communication in Multi-Agent Reinforcement
  Learning",cs
Relational Word Embeddings,cs
"Wikidata from a Research Perspective -- A Systematic Mapping Study of
  Wikidata",cs
"An efficient branch-and-cut algorithm for approximately submodular
  function maximization",cs
"Model Adaptation via Model Interpolation and Boosting for Web Search
  Ranking",cs
Accelerated WGAN update strategy with loss change rate balancing,cs
CANet: Context Aware Network for 3D Brain Glioma Segmentation,cs
Canonical Models and the Complexity of Modal Team Logic,cs
"On the Resilience of Biometric Authentication Systems against Random
  Inputs",cs
"Decentralized and Model-Free Federated Learning: Consensus-Based
  Distillation in Function Space",cs
Towards Readability Aspects of Probabilistic Mode Automata,cs
"Capturing Longer Context for Document-level Neural Machine Translation:
  A Multi-resolutional Approach",cs
Beyond socket options: making the Linux TCP stack truly extensible,cs
"Passivity and Passivity Indices of Nonlinear Systems Under Operational
  Limitations using Approximations",cs
Deep Radar Detector,cs
Local Tomography of Large Networks under the Low-Observability Regime,cs
Air-to-Air Communications Beyond 5G: A Novel 3D CoMP Transmission Scheme,cs
"Achieving Fairness in Determining Medicaid Eligibility through Fairgroup
  Construction",cs
"Brief Note: Asynchronous Verifiable Secret Sharing with Optimal
  Resilience and Linear Amortized Overhead",cs
Security Issues and Challenges in Service Meshes -- An Extended Study,cs
Learning Structured Communication for Multi-agent Reinforcement Learning,cs
"A Call for Prudent Choice of Subword Merge Operations in Neural Machine
  Translation",cs
"Performance of Recommender Systems: Based on Content Navigator and
  Collaborative Filtering",cs
Optimal Strategies in Weighted Limit Games,cs
Dynamic Image for 3D MRI Image Alzheimer's Disease Classification,cs
The Age of Gossip in Networks,cs
The Collatz process embeds a base conversion algorithm,cs
A Survey of Deep Learning-based Object Detection,cs
"Multi-view Clustering with Deep Matrix Factorization and Global Graph
  Refinement",cs
Blockchain and Sustainability: A Tertiary Study,cs
Universalization of any adversarial attack using very few test examples,cs
"Enabling Cross-chain Transactions: A Decentralized Cryptocurrency
  Exchange Protocol",cs
Equivariant Neural Rendering,cs
"Learning to Solve Combinatorial Optimization Problems on Real-World
  Graphs in Linear Time",cs
EU Long-term Dataset with Multiple Sensors for Autonomous Driving,cs
Chronic-Pain Protective Behavior Detection with Deep Learning,cs
"Neuromorphic AI Empowered Root Cause Analysis of Faults in Emerging
  Networks",cs
"A Document-grounded Matching Network for Response Selection in
  Retrieval-based Chatbots",cs
"EtherSolve: Computing an Accurate Control-Flow Graph from Ethereum
  Bytecode",cs
SeaShark: Towards a Modular Multi-Purpose Man-Portable AUV,cs
Regularized Learning for Domain Adaptation under Label Shifts,cs
"House-GAN: Relational Generative Adversarial Networks for
  Graph-constrained House Layout Generation",cs
Ironwood Meta Key Agreement and Authentication Protocol,cs
"Service Placement with Provable Guarantees in Heterogeneous Edge
  Computing Systems",cs
Some variations on Lyndon words,cs
"Collaborative Metric Learning with Memory Network for Multi-Relational
  Recommender Systems",cs
Expected Outcomes and Manipulations in Online Fair Division,cs
Parameter-Free Online Convex Optimization with Sub-Exponential Noise,cs
Driving Datasets Literature Review,cs
"Phase-field Fracture Modelling of Thin Monolithic and Laminated Glass
  Plates under Quasi-static Bending",cs
"How to find a unicorn: a novel model-free, unsupervised anomaly
  detection method for time series",cs
"A Dual-arm Robot that Autonomously Lifts Up and Tumbles Heavy Plates
  Using Crane Pulley Blocks",cs
"Overview and Challenges of Ambient Systems, Towards a Constructivist
  Approach to their Modelling",cs
"A Stochastic Team Formation Approach for Collaborative Mobile
  Crowdsourcing",cs
"First Stretch then Shrink and Bulk: A Two Phase Approach for Enumeration
  of Maximal $(\Delta, \gamma)$\mbox{-}Cliques of a Temporal Network",cs
"Localization and Mapping of Sparse Geologic Features with Unpiloted
  Aircraft Systems",cs
"The More the Merrier?! Evaluating the Effect of Landmark Extraction
  Algorithms on Landmark-Based Goal Recognition",cs
Locally-Adaptive Nonparametric Online Learning,cs
"Cross-Subject Transfer Learning in Human Activity Recognition Systems
  using Generative Adversarial Networks",cs
Topic Discovery in Massive Text Corpora Based on Min-Hashing,cs
Whac-A-Mole: Six Years of DNS Spoofing,cs
Blockchain Superoptimizer,cs
"Multi-Antenna UAV Data Harvesting: Joint Trajectory and Communication
  Optimization",cs
ALIGN: A System for Automating Analog Layout,cs
Improved PAC-Bayesian Bounds for Linear Regression,cs
"Auto-Sizing the Transformer Network: Improving Speed, Efficiency, and
  Performance for Low-Resource Machine Translation",cs
Wireless Broadcast with short labelling,cs
"Introducing Graph Smoothness Loss for Training Deep Learning
  Architectures",cs
"Dual-mode ASR: Unify and Improve Streaming ASR with Full-context
  Modeling",cs
"$\alpha^{\alpha}$-Rank: Practically Scaling $\alpha$-Rank through
  Stochastic Optimisation",cs
The Parameterized Suffix Tray,cs
"SIGNED: A Challenge-Response Based Interrogation Scheme for Simultaneous
  Watermarking and Trojan Detection",cs
"Pseudo Polynomial Size LP Formulation for Calculating the Least Core
  Value of Weighted Voting Games",cs
"Fast, Accurate, and Simple Models for Tabular Data via Augmented
  Distillation",cs
An Evaluation of Edge TPU Accelerators for Convolutional Neural Networks,cs
Structural Analysis of Multimode DAE Systems: summary of results,cs
Children's health in the digital age,cs
Robust Tensor Completion Using Transformed Tensor SVD,cs
"Budget-feasible Maximum Nash Social Welfare Allocation is Almost
  Envy-free",cs
Measuring University Impact: Wikipedia approach,cs
