text,label
Ironwood Meta Key Agreement and Authentication Protocol,cs
"Unbalanced Incomplete Multi-view Clustering via the Scheme of View
  Evolution: Weak Views are Meat; Strong Views do Eat",cs
"ResNets Ensemble via the Feynman-Kac Formalism to Improve Natural and
  Robust Accuracies",cs
Deep Sea Robotic Imaging Simulator,cs
Unsupervised Hierarchical Grouping of Knowledge Graph Entities,cs
Substructure Substitution: Structured Data Augmentation for NLP,cs
Deep Convolutional GANs for Car Image Generation,cs
"Efficient reduction of nondeterministic automata with application to
  language inclusion testing",cs
"BEAR: Sketching BFGS Algorithm for Ultra-High Dimensional Feature
  Selection in Sublinear Memory",cs
"PRAFlow_RVC: Pyramid Recurrent All-Pairs Field Transforms for Optical
  Flow Estimation in Robust Vision Challenge 2020",cs
"Conservative Plane Releasing for Spatial Privacy Protection in Mixed
  Reality",cs
"Investigating Failures of Automatic Translation in the Case of
  Unambiguous Gender",cs
Digital History and History Teaching in the Digital Age,cs
"Dissecting Racial Bias in a Credit Scoring System Experimentally
  Developed for the Brazilian Population",cs
"Real-Time Optimal Trajectory Planning for Autonomous Vehicles and Lap
  Time Simulation Using Machine Learning",cs
"Improving Target-side Lexical Transfer in Multilingual Neural Machine
  Translation",cs
"Panoptic Lintention Network: Towards Efficient Navigational Perception
  for the Visually Impaired",cs
Disentangled Image Generation Through Structured Noise Injection,cs
"Detection of Malicious Android Applications: Classical Machine Learning
  vs. Deep Neural Network Integrated with Clustering",cs
Addressing Variability in Reuse Prediction for Last-Level Caches,cs
Bandit Learning for Dynamic Colonel Blotto Game with a Budget Constraint,cs
Unification-based Pointer Analysis without Oversharing,cs
Approximated Orthonormal Normalisation in Training Neural Networks,cs
Multi-RAT for IoT: The Potential in Combining LoRaWAN and NB-IoT,cs
"An Optimal Experimental Design Framework for Adaptive Inflation and
  Covariance Localization for Ensemble Filters",cs
"Leveraging neural representations for facilitating access to
  untranscribed speech from endangered languages",cs
"RADDLE: An Evaluation Benchmark and Analysis Platform for Robust
  Task-oriented Dialog Systems",cs
The Parameterized Suffix Tray,cs
"Unsupervised clustering of series using dynamic programming and neural
  processes",cs
"Applying the Decisiveness and Robustness Metrics to Convolutional Neural
  Networks",cs
Fourier Growth of Parity Decision Trees,cs
"Training and Classification using a Restricted Boltzmann Machine on the
  D-Wave 2000Q",cs
Compressing GANs using Knowledge Distillation,cs
"Enabling Data Diversity: Efficient Automatic Augmentation via
  Regularized Adversarial Training",cs
MARINA: Faster Non-Convex Distributed Learning with Compression,cs
Use of OWL and Semantic Web Technologies at Pinterest,cs
Attribute-Guided Sketch Generation,cs
Denoised Smoothing: A Provable Defense for Pretrained Classifiers,cs
A Neural Temporal Model for Human Motion Prediction,cs
"Improving Visual Place Recognition Performance by Maximising
  Complementarity",cs
Soft Sampling for Robust Object Detection,cs
Co-Learning Feature Fusion Maps from PET-CT Images of Lung Cancer,cs
"Adversarial Training as Stackelberg Game: An Unrolled Optimization
  Approach",cs
"PULSE: Self-Supervised Photo Upsampling via Latent Space Exploration of
  Generative Models",cs
Incremental Lossless Graph Summarization,cs
Towards an evolutionary-based approach for natural language processing,cs
O-Minimal Invariants for Discrete-Time Dynamical Systems,cs
Deep Radar Detector,cs
Radar-to-Lidar: Heterogeneous Place Recognition via Joint Learning,cs
"Sample Efficient Text Summarization Using a Single Pre-Trained
  Transformer",cs
"BioALBERT: A Simple and Effective Pre-trained Language Model for
  Biomedical Named Entity Recognition",cs
Simultaneous Fidelity and Regularization Learning for Image Restoration,cs
"Evaluation of Cross-View Matching to Improve Ground Vehicle Localization
  with Aerial Perception",cs
In Search of Dense Subgraphs: How Good is Greedy Peeling?,cs
"Multi-Perspective Relevance Matching with Hierarchical ConvNets for
  Social Media Search",cs
"Rethinking Class Relations: Absolute-relative Supervised and
  Unsupervised Few-shot Learning",cs
"An adaptive hybrid algorithm for social networks to choose groups with
  independent members",cs
Parameter-Free Style Projection for Arbitrary Style Transfer,cs
Obtaining Faithful Interpretations from Compositional Neural Networks,cs
A Unified Formulation for Visual Odometry,cs
"Efficient Plane-Based Optimization of Geometry and Texture for Indoor
  RGB-D Reconstruction",cs
"Position Location for Futuristic Cellular Communications -- 5G and
  Beyond",cs
Variational Graph Recurrent Neural Networks,cs
"Hybrid Dynamic-static Context-aware Attention Network for Action
  Assessment in Long Videos",cs
Sub-Nyquist Radar: Principles and Prototypes,cs
"Diversify Your Datasets: Analyzing Generalization via Controlled
  Variance in Adversarial Datasets",cs
Commonsense knowledge adversarial dataset that challenges ELECTRA,cs
Multitask Learning Strengthens Adversarial Robustness,cs
"What all do audio transformer models hear? Probing Acoustic
  Representations for Language Delivery and its Structure",cs
On the computational content of Zorn's lemma,cs
Redefining A in RGBA: Towards a Standard for Graphical 3D Printing,cs
Universal Transformers,cs
"Class-Incremental Experience Replay for Continual Learning under Concept
  Drift",cs
On Mixed Iterated Revisions,cs
"When Causal Intervention Meets Adversarial Examples and Image Masking
  for Deep Neural Networks",cs
Applying Personal Knowledge Graphs to Health,cs
Few-Shot Few-Shot Learning and the role of Spatial Attention,cs
Evaluating Sequence-to-Sequence Models for Handwritten Text Recognition,cs
Offline Contextual Bandits with Overparameterized Models,cs
"Generalized DC loop current attack against the KLJN secure key exchange
  scheme",cs
"Fog Computing for Detecting Vehicular Congestion, An Internet of
  Vehicles based Approach: A review",cs
"Linear Codes Of 2-Designs As Subcodes Of The Extended Generalized
  Reed-Muller Codes",cs
Book Embeddings of k-Map Graphs,cs
Fairness-Aware Process Mining,cs
Downsampling for Testing and Learning in Product Distributions,cs
A Survey on Reinforcement Learning-Aided Caching in Mobile Edge Networks,cs
A decoding algorithm for 2D convolutional codes over the erasure channel,cs
Temporal Graph Kernels for Classifying Dissemination Processes,cs
"InverSynth: Deep Estimation of Synthesizer Parameter Configurations from
  Audio Signals",cs
"Transforming Facial Weight of Real Images by Editing Latent Space of
  StyleGAN",cs
"A Skeleton-bridged Deep Learning Approach for Generating Meshes of
  Complex Topologies from Single RGB Images",cs
Resilient Consensus Through Event-based Communication,cs
Analyzing Visual Representations in Embodied Navigation Tasks,cs
"DialogueTRM: Exploring the Intra- and Inter-Modal Emotional Behaviors in
  the Conversation",cs
"Architecture-Aware, High Performance Transaction for Persistent Memory",cs
"Double Patterns: A Usable Solution to Increase the Security of Android
  Unlock Patterns",cs
"FastFCN: Rethinking Dilated Convolution in the Backbone for Semantic
  Segmentation",cs
Driving Datasets Literature Review,cs
"A Software Architecture for Autonomous Vehicles: Team LRM-B Entry in the
  First CARLA Autonomous Driving Challenge",cs
Kronecker Attention Networks,cs
A Survey on Theorem Provers in Formal Methods,cs
"Enabling Cross-chain Transactions: A Decentralized Cryptocurrency
  Exchange Protocol",cs
"Learning Representations in Model-Free Hierarchical Reinforcement
  Learning",cs
"The Costs and Benefits of Goal-Directed Attention in Deep Convolutional
  Neural Networks",cs
"Improving time use measurement with personal big data collection -- the
  experience of the European Big Data Hackathon 2019",cs
Dualizing sup-preserving endomaps of a complete lattice,cs
Robust Tensor Completion Using Transformed Tensor SVD,cs
Consensus Feature Network for Scene Parsing,cs
Lombardi Drawings of Knots and Links,cs
"Towards a Human-Centred Cognitive Model of Visuospatial Complexity in
  Everyday Driving",cs
A mixed signal architecture for convolutional neural networks,cs
MAVIREC: ML-Aided Vectored IR-DropEstimation and Classification,cs
FracBits: Mixed Precision Quantization via Fractional Bit-Widths,cs
"Beat the AI: Investigating Adversarial Human Annotation for Reading
  Comprehension",cs
"DSXplore: Optimizing Convolutional Neural Networks via Sliding-Channel
  Convolutions",cs
"Structural Information Learning Machinery: Learning from Observing,
  Associating, Optimizing, Decoding, and Abstracting",cs
"Speaker-Aware BERT for Multi-Turn Response Selection in Retrieval-Based
  Chatbots",cs
"An IoT Based Framework For Activity Recognition Using Deep Learning
  Technique",cs
FlexState: Enabling Innovation in Network Function State Management,cs
"QoS Provision for Controlling Energy Consumption in Ad-hoc Wireless
  Sensor Networks",cs
"Wearable Affective Life-Log System for Understanding Emotion Dynamics in
  Daily Life",cs
Complete Scene Reconstruction by Merging Images and Laser Scans,cs
"Transcriptome-wide prediction of prostate cancer gene expression from
  histopathology images using co-expression based convolutional neural networks",cs
openCoT: The opensource Cloud of Things platform,cs
Learning a Proposal Classifier for Multiple Object Tracking,cs
"Very Lightweight Photo Retouching Network with Conditional Sequential
  Modulation",cs
Voronoi Convolutional Neural Networks,cs
"Algorithms based on *-algebras, and their applications to isomorphism of
  polynomials with one secret, group isomorphism, and polynomial identity
  testing",cs
"Distribution oblivious, risk-aware algorithms for multi-armed bandits
  with unbounded rewards",cs
"A Document-grounded Matching Network for Response Selection in
  Retrieval-based Chatbots",cs
"Decentralized On-line Task Reallocation on Parallel Computing
  Architectures with Safety-Critical Applications",cs
"Continuous Domain Adaptation with Variational Domain-Agnostic Feature
  Replay",cs
"Population structure-learned classifier for high-dimension
  low-sample-size class-imbalanced problem",cs
"Active Interaction Force Control for Contact-Based Inspection with a
  Fully Actuated Aerial Vehicle",cs
"Technical Report on Optimal Link Scheduling in Millimeter Wave Multi-hop
  Networks with Space Division Multiple Access and Multiplexing",cs
AdaBits: Neural Network Quantization with Adaptive Bit-Widths,cs
"A Comparison of Three Measurement Models for the Wheel-mounted MEMS
  IMU-based Dead Reckoning System",cs
"Movie Box office Prediction via Joint Actor Representations and Social
  Media Sentiment",cs
TensorX: Extensible API for Neural Network Model Design and Deployment,cs
DECAPS: Detail-Oriented Capsule Networks,cs
Children's health in the digital age,cs
"Pairwise Interactive Graph Attention Network for Context-Aware
  Recommendation",cs
Minimum Scan Cover with Angular Transition Costs,cs
Reinforcement Learning Generalization with Surprise Minimization,cs
Code-Mixing on Sesame Street: Dawn of the Adversarial Polyglots,cs
"Sublinear-Time Language Recognition and Decision by One-Dimensional
  Cellular Automata",cs
Testing isomorphism of circular-arc graphs -- Hsu's approach revisited,cs
"On the Hardness of Problems Involving Negator Relationships in an
  Artificial Hormone System",cs
Overview of Blakley's Secret Sharing Scheme,cs
TabNet: Attentive Interpretable Tabular Learning,cs
"""Conservatives Overfit, Liberals Underfit"": The Social-Psychological
  Control of Affect and Uncertainty",cs
Query Optimization Properties of Modified VBS,cs
Burst Denoising of Dark Images,cs
Canonical Models and the Complexity of Modal Team Logic,cs
"Human-Drone Interactions with Semi-Autonomous Cohorts of Collaborating
  Drones",cs
"From English to Code-Switching: Transfer Learning with Strong
  Morphological Clues",cs
"A decision-support method for information inconsistency resolution in
  direct modeling of CAD models",cs
DeeperLab: Single-Shot Image Parser,cs
"Shift R-CNN: Deep Monocular 3D Object Detection with Closed-Form
  Geometric Constraints",cs
CoCoNets: Continuous Contrastive 3D Scene Representations,cs
"Refined approachability algorithms and application to regret
  minimization with global costs",cs
Authorship analysis of specialized vs diversified research output,cs
Formalizing Traffic Rules for Machine Interpretability,cs
"Intelligent requirements engineering from natural language and their
  chaining toward CAD models",cs
Medical Image Analysis using Convolutional Neural Networks: A Review,cs
Equivariant Neural Rendering,cs
"Image Recognition of Tea Leaf Diseases Based on Convolutional Neural
  Network",cs
"Adversarial Learning of Privacy-Preserving and Task-Oriented
  Representations",cs
EU Long-term Dataset with Multiple Sensors for Autonomous Driving,cs
"Modelling Resistive and Phase Change Memory with Passive Selector Arrays
  -- A Matlab Tool",cs
Multi-Agent Decentralized Belief Propagation on Graphs,cs
A Refined Deep Learning Architecture for Diabetic Foot Ulcers Detection,cs
Modelling urban networks using Variational Autoencoders,cs
Visually-aware Recommendation with Aesthetic Features,cs
"On Decidability of Existence of Nonblocking Supervisors Resilient to
  Smart Sensor Attacks",cs
A remark on approximating permanents of positive definite matrices,cs
"Enhancing the Transferability of Adversarial Attacks through Variance
  Tuning",cs
"Clarification of Video Retrieval Query Results by the Automated
  Insertion of Supporting Shots",cs
"Decentralized utility- and locality-aware replication for heterogeneous
  DHT-based P2P cloud storage systems",cs
Uncertainty Estimation in Deep 2D Echocardiography Segmentation,cs
"Performance of Recommender Systems: Based on Content Navigator and
  Collaborative Filtering",cs
sharpDARTS: Faster and More Accurate Differentiable Architecture Search,cs
"A Novel Visualization System of Using Augmented Reality in Knee
  Replacement Surgery: Enhanced Bidirectional Maximum Correntropy Algorithm",cs
"Modeling Theory of Mind in Multi-Agent Games Using Adaptive Feedback
  Control",cs
"An Improved Approximation Algorithm for the Minimum $k$-Edge Connected
  Multi-Subgraph Problem",cs
Make $\ell_1$ Regularization Effective in Training Sparse CNN,cs
"Segmentation Criteria in the Problem of Porosity Determination based on
  CT Scans",cs
Exploiting temporal context for 3D human pose estimation in the wild,cs
"Region-Wise Attack: On Efficient Generation of Robust Physical
  Adversarial Examples",cs
"Analytic Bipedal Walking with Fused Angles and Corrective Actions in the
  Tilt Phase Space",cs
Footprints and Free Space from a Single Color Image,cs
A Variational Approach to Unsupervised Sentiment Analysis,cs
Capsule GAN Using Capsule Network for Generator Architecture,cs
Faster Spectral Sparsification in Dynamic Streams,cs
Sparse Curriculum Reinforcement Learning for End-to-End Driving,cs
Distribution-Free Testing of Linear Functions on R^n,cs
Relevance-Promoting Language Model for Short-Text Conversation,cs
"Design, Modelling and Validation of a Novel Extra Slender Continuum
  Robot for In-situ Inspection and Repair in Aeroengine",cs
"On the equivalence of authentication codes and robust (2,2)-threshold
  schemes",cs
Improving Captioning for Low-Resource Languages by Cycle Consistency,cs
"A Simulated Experiment to Explore Robotic Dialogue Strategies for People
  with Dementia",cs
"Interpreting Graph Neural Networks for NLP With Differentiable Edge
  Masking",cs
"Auction Algorithms for Market Equilibrium with Weak Gross Substitute
  Demands and their Applications",cs
"Monte-Carlo Tree Search for Efficient Visually Guided Rearrangement
  Planning",cs
Reinforced Epidemic Control: Saving Both Lives and Economy,cs
Rigid Matrices From Rectangular PCPs,cs
"Fixing Asymptotic Uncertainty of Bayesian Neural Networks with Infinite
  ReLU Features",cs
Image Captioning: Transforming Objects into Words,cs
"Adaptive Algorithms for Multi-armed Bandit with Composite and Anonymous
  Feedback",cs
"Data-driven Policy on Feasibility Determination for the Train Shunting
  Problem",cs
Hierarchical Style-based Networks for Motion Synthesis,cs
"Cautiously Optimistic Policy Optimization and Exploration with Linear
  Function Approximation",cs
Video Object Segmentation using Space-Time Memory Networks,cs
Operating Room (Re)Scheduling with Bed Management via ASP,cs
"Challenges of Bridging the Gap between Mass People and Welfare
  Organizations in Bangladesh",cs
A Critical Assessment of State-of-the-Art in Entity Alignment,cs
"Quantum finite automata: survey, status and research directions",cs
"IoTNetSim: A Modelling and Simulation Platform for End-to-End IoT
  Services and Networking",cs
Discovering Association with Copula Entropy,cs
"Search-based 3D Planning and Trajectory Optimization for Safe Micro
  Aerial Vehicle Flight Under Sensor Visibility Constraints",cs
"Scale-Free Allocation, Amortized Convexity, and Myopic Weighted Paging",cs
dynoNet: a neural network architecture for learning dynamical systems,cs
Yggdrasil: Privacy-aware Dual Deduplication in Multi Client Settings,cs
Automatically Learning Data Augmentation Policies for Dialogue Tasks,cs
"Leaning Compact and Representative Features for Cross-Modality Person
  Re-Identification",cs
"Medical Robots for Infectious Diseases: Lessons and Challenges from the
  COVID-19 Pandemic",cs
Local Label Propagation for Large-Scale Semi-Supervised Learning,cs
Incorporating Expert Prior in Bayesian Optimisation via Space Warping,cs
Rumble: Data Independence for Large Messy Data Sets,cs
"Words Avoiding Reversed Factors, Revisited",cs
Tricking Johnny into Granting Web Permissions,cs
"Intertemporal Connections Between Query Suggestions and Search Engine
  Results for Politics Related Queries",cs
Private Inner Product Retrieval for Distributed Machine Learning,cs
Validation of counting methods in bibliometrics,cs
An Attentive Survey of Attention Models,cs
Overt visual attention on rendered 3D objects,cs
"Wayback Machine: Capturing the evolutionary behaviour of the bug
  dependency graph in open-source software systems",cs
wav2vec: Unsupervised Pre-training for Speech Recognition,cs
"New Subgraph Isomorphism Algorithms: Vertex versus Path-at-a-time
  Matching",cs
"Weighted Aggregating Stochastic Gradient Descent for Parallel Deep
  Learning",cs
"WISERNet: Wider Separate-then-reunion Network for Steganalysis of Color
  Images",cs
Class-Balanced Distillation for Long-Tailed Visual Recognition,cs
Semi-Supervised Metric Learning: A Deep Resurrection,cs
On Arrangements of Orthogonal Circles,cs
"Two-level Dynamic Load Balancing for High Performance Scientific
  Applications",cs
MolSSI and BioExcel Workflow Workshop 2018 Report,cs
Transparency Tools for Fairness in AI (Luskin),cs
"CISE3: Verifica\c{c}\~ao de aplica\c{c}\~oes com consist\^encia fraca em
  Why3",cs
F1/10: An Open-Source Autonomous Cyber-Physical Platform,cs
Generating Titles for Web Tables,cs
User requirements for inclusive technology for older adults,cs
A mathematical model for universal semantics,cs
NB-IoT Small Cell: A 3GPP Perspective,cs
"Contract-based Methodology for Developing Resilient Cyber-Infrastructure
  in the Industry 4.0 Era",cs
"Learning and Exploiting Interclass Visual Correlations for Medical Image
  Classification",cs
"Learning to combine primitive skills: A step towards versatile robotic
  manipulation",cs
Adaptive Initialization Method for K-means Algorithm,cs
Meta-learning in natural and artificial intelligence,cs
Activity and mood-based routing for autonomous vehicles,cs
Extracting Factual Min/Max Age Information from Clinical Trial Studies,cs
Multiview Representation Learning for a Union of Subspaces,cs
Learning the Structure of Auto-Encoding Recommenders,cs
Signal recovery from a few linear measurements of its high-order spectra,cs
A Simple Semi-Supervised Learning Framework for Object Detection,cs
"Variational Context: Exploiting Visual and Textual Context for Grounding
  Referring Expressions",cs
"Smart Time-Multiplexing of Quads Solves the Multicamera Interference
  Problem",cs
"Signal-Dependent Performance Analysis of Orthogonal Matching Pursuit for
  Exact Sparse Recovery",cs
A Partial Regularization Method for Network Compression,cs
Reinforcement Learning Beyond Expectation,cs
Power Minimization in Vehicular Cloud Architecture,cs
"Linear Index Coding With Multiple Senders and Extension to a Cellular
  Network",cs
Phase Portraits as Movement Primitives for Fast Humanoid Robot Control,cs
"Fusing the Old with the New: Learning Relative Camera Pose with
  Geometry-Guided Uncertainty",cs
t-Soft Update of Target Network for Deep Reinforcement Learning,cs
Bridging the domain gap in cross-lingual document classification,cs
Gen-Oja: A Two-time-scale approach for Streaming CCA,cs
"Learning Multi-Sense Word Distributions using Approximate
  Kullback-Leibler Divergence",cs
Rolling-Shutter Modelling for Direct Visual-Inertial Odometry,cs
Incremental Learning In Online Scenario,cs
"A Trident Quaternion Framework for Inertial-based Navigation Part II:
  Error Models and Application to Initial Alignment",cs
You foot the bill! Attacking NFC with passive relays,cs
"Bridging the gap between Human Action Recognition and Online Action
  Detection",cs
European Strategy on AI: Are we truly fostering social good?,cs
Optimal Strategies in Weighted Limit Games,cs
"Experimental Study on Probabilistic ToA and AoA Joint Localization in
  Real Indoor Environments",cs
"BlendTorch: A Real-Time, Adaptive Domain Randomization Library",cs
Light Stage Super-Resolution: Continuous High-Frequency Relighting,cs
Adversarial View-Consistent Learning for Monocular Depth Estimation,cs
Designing Human-Robot Coexistence Space,cs
SDM-NET: Deep Generative Network for Structured Deformable Mesh,cs
"Specialized Decision Surface and Disentangled Feature for
  Weakly-Supervised Polyphonic Sound Event Detection",cs
"Evaluating Multilingual Text Encoders for Unsupervised Cross-Lingual
  Retrieval",cs
"Human Intracranial EEG Quantitative Analysis and Automatic Feature
  Learning for Epileptic Seizure Prediction",cs
"Data-Driven Construction of Data Center Graph of Things for Anomaly
  Detection",cs
"Real-time Joint Motion Analysis and Instrument Tracking for
  Robot-Assisted Orthopaedic Surgery",cs
Performance Bounds and Estimates for Quantized LDPC Decoders,cs
"Disseminating Research News in HCI: Perceived Hazards, How-To's, and
  Opportunities for Innovation",cs
"A Technical Report for Light-Edge: A Lightweight Authentication Protocol
  for IoT Devices in an Edge-Cloud Environment",cs
"On Computation and Generalization of Generative Adversarial Imitation
  Learning",cs
Robust Multi-Modality Multi-Object Tracking,cs
DeepWeeds: A Multiclass Weed Species Image Dataset for Deep Learning,cs
dynnode2vec: Scalable Dynamic Network Embedding,cs
Self-Paced Contextual Reinforcement Learning,cs
"Goals and Measures for Analyzing Power Consumption Data in Manufacturing
  Enterprises",cs
"GAN-based Virtual Re-Staining: A Promising Solution for Whole Slide
  Image Analysis",cs
Towards Automated Acceptance testing for industrial robots,cs
Neural Smoke Stylization with Color Transfer,cs
Decoder Choice Network for Meta-Learning,cs
PsychFM: Predicting your next gamble,cs
"Consistency Regularization with Generative Adversarial Networks for
  Semi-Supervised Learning",cs
"Deep Learning with Anatomical Priors: Imitating Enhanced Autoencoders in
  Latent Space for Improved Pelvic Bone Segmentation in MRI",cs
"AISHELL-4: An Open Source Dataset for Speech Enhancement, Separation,
  Recognition and Speaker Diarization in Conference Scenario",cs
Conceptual Game Expansion,cs
Hierarchy Composition GAN for High-fidelity Image Synthesis,cs
Battle between Rate and Error in Minimizing Age of Information,cs
MixNet for Generalized Face Presentation Attack Detection,cs
"Exploring and Benchmarking High Performance & Scientific Computing using
  R R HPC Packages and Lower level compiled languages A Comparative Study",cs
Online Learning with Continuous Ranked Probability Score,cs
Let's Push Things Forward: A Survey on Robot Pushing,cs
"Seasonal-adjustment Based Feature Selection Method for Large-scale
  Search Engine Logs",cs
"SETGAN: Scale and Energy Trade-off GANs for Image Applications on Mobile
  Platforms",cs
"A New Design of Cache-aided Multiuser Private Information Retrieval with
  Uncoded Prefetching",cs
A Study of the Mathematics of Deep Learning,cs
"The Changing Locus of Health Data Production and Use: Patient-Generated
  Health Data, Observations of Daily Living, and Personal Health Information
  Management",cs
A Structured Learning Approach to Temporal Relation Extraction,cs
Robustness Analysis of the Data-Selective Volterra NLMS Algorithm,cs
Data Augmentation for Hypernymy Detection,cs
"Denmark's Participation in the Search Engine TREC COVID-19 Challenge:
  Lessons Learned about Searching for Precise Biomedical Scientific Information
  on COVID-19",cs
"Cooperative Service Caching and Workload Scheduling in Mobile Edge
  Computing",cs
Isolating Sources of Disentanglement in Variational Autoencoders,cs
"Recycled ADMM: Improving the Privacy and Accuracy of Distributed
  Algorithms",cs
High-Speed Robot Navigation using Predicted Occupancy Maps,cs
"EDEN: Enabling Energy-Efficient, High-Performance Deep Neural Network
  Inference Using Approximate DRAM",cs
"Towards Time-Aware Context-Aware Deep Trust Prediction in Online Social
  Networks",cs
"Clustered Multitask Nonnegative Matrix Factorization for Spectral
  Unmixing of Hyperspectral Data",cs
"The Best of Both Modes: Separately Leveraging RGB and Depth for Unseen
  Object Instance Segmentation",cs
Optimistic Exploration even with a Pessimistic Initialisation,cs
"Learning Hybrid Representation by Robust Dictionary Learning in
  Factorized Compressed Space",cs
Belief Propagation List Ordered Statistics Decoding of Polar Codes,cs
ICDAR2019 Competition on Scanned Receipt OCR and Information Extraction,cs
MPN: Multimodal Parallel Network for Audio-Visual Event Localization,cs
"DeepTrust: A Deep Learning Approach for Measuring Social Media Users
  Trustworthiness",cs
"Making Sense of CNNs: Interpreting Deep Representations & Their
  Invariances with INNs",cs
"A Neural Model for Text Localization, Transcription and Named Entity
  Recognition in Full Pages",cs
A general framework for causal classification,cs
Blockchain Superoptimizer,cs
"Resource-constrained multi-project scheduling with activity and time
  flexibility",cs
Proportionally Fair Clustering,cs
The Internet-of-Things Meets Business Process Management: A Manifesto,cs
"A Kings Ransom for Encryption: Ransomware Classification using Augmented
  One-Shot Learning and Bayesian Approximation",cs
"A Novel Technique for Rejecting Non-Aircraft Artefacts in Above Horizon
  Vision-Based Aircraft Detection",cs
Parameter Sharing Decoder Pair for Auto Composing,cs
"Dados Abertos Governamentais no contexto de Pol\'iticas P\'ublicas de
  Sa\'ude e Sistemas Prisionais: Realidade ou Utopia?",cs
Making Streett Determinization Tight,cs
"A Low-Complexity MIMO Channel Estimator with Implicit Structure of a
  Convolutional Neural Network",cs
A Theoretical Analysis of the Repetition Problem in Text Generation,cs
"A comparative study on movement feature in different directions for
  micro-expression recognition",cs
Towards Generating Ambisonics Using Audio-Visual Cue for Virtual Reality,cs
Generating new concepts with hybrid neuro-symbolic models,cs
"Formulas for Data-driven Control: Stabilization, Optimality and
  Robustness",cs
3DRegNet: A Deep Neural Network for 3D Point Registration,cs
Disjoint Stable Matchings in Linear Time,cs
"SPECT Imaging Reconstruction Method Based on Deep Convolutional Neural
  Network",cs
"Production vs Perception: The Role of Individuality in Usage-Based
  Grammar Induction",cs
"Neural Path Hunter: Reducing Hallucination in Dialogue Systems via Path
  Grounding",cs
"A Cross-Level Information Transmission Network for Predicting Phenotype
  from New Genotype: Application to Cancer Precision Medicine",cs
Domain Confusion with Self Ensembling for Unsupervised Adaptation,cs
